-3.972665024434280667e+01,-4.428729279500811344e+01,-4.204794678159809251e+01,-4.395711118646058679e+01,-4.166548230495023830e+01,-4.257165504420164837e+01,-3.981767606805773596e+01,-4.229270410070335373e+01,-4.228127767230433420e+01,-4.379688086032476946e+01,-4.212262763572573476e+01,-4.482889887658217987e+01,-4.166459920463322675e+01,-4.289363360664994218e+01,-4.208550814422069664e+01,-4.039161349786417787e+01,-4.226447895679483935e+01,-4.061649976241250926e+01,-4.123807326989050637e+01,-4.266347395107634810e+01,-4.143055562043205953e+01,-4.191718730971379614e+01,-4.304623452810760398e+01,-4.294750443127963990e+01,-4.458755989033164724e+01,-4.436043232139531511e+01,-4.154887697844689143e+01,-4.176858908441408857e+01,-4.208952085359209150e+01,-4.105539963449660945e+01
-4.493784777743855585e+01,-4.379406210642378028e+01,-4.365334551564611587e+01,-3.998156006232783000e+01,-4.067466353943103741e+01,-3.796558815102832085e+01,-3.808662330888152781e+01,-4.023568411066986528e+01,-4.084384739540968923e+01,-4.389507998305320768e+01,-4.579181213949813412e+01,-4.170034020671744202e+01,-4.017885503689778659e+01,-4.064942569127735084e+01,-4.845655985939091437e+01,-3.813667932724779774e+01,-4.104170389886873238e+01,-3.995799040218685150e+01,-4.230007921936902449e+01,-4.145855280436841639e+01,-4.022083857346264324e+01,-3.953020496904092340e+01,-3.634905159013252529e+01,-4.061028749812559369e+01,-4.009190720893778348e+01,-3.576942265407297583e+01,-3.603221671265734471e+01,-3.809117362400300522e+01,-3.745537579946850570e+01,-3.800729713041337021e+01
-4.248325940894819297e+01,-4.266704169380668787e+01,-4.154469779350283432e+01,-4.019209928238969098e+01,-4.223311366478780826e+01,-3.909566097154489484e+01,-3.600484022364208414e+01,-3.915995052232460694e+01,-4.035271581388480655e+01,-4.231387568241212449e+01,-4.528144891593841947e+01,-4.284556055767421157e+01,-3.875040420534919861e+01,-3.903942757398609587e+01,-4.929980483342871622e+01,-4.268009667612408720e+01,-4.052734642335563109e+01,-3.828081334588425477e+01,-4.288550202614052154e+01,-3.807186346031132018e+01,-4.052660458896148299e+01,-4.318873778692549337e+01,-3.172402639691468806e+01,-4.203933471454278958e+01,-3.809282750129044359e+01,-3.483974280981392724e+01,-3.399346707146238344e+01,-3.945595833267275765e+01,-3.592454512432465208e+01,-3.808177295161302567e+01
-4.263915469326169472e+01,-4.535182163242362208e+01,-3.124838016185114142e+01,-3.227254837052458214e+01,-3.647350305039287832e+01,-4.582855394505502744e+01,-4.093642202751387060e+01,-4.375448117981652274e+01,-4.772367644111844243e+01,-4.804674746162680776e+01,-4.430756710461226788e+01,-4.842687277170634985e+01,-4.540158064287869166e+01,-4.255922560604523852e+01,-4.229790200023411728e+01,-4.283307064139139442e+01,-4.808963162889283183e+01,-4.533777238447470381e+01,-4.792611318816346255e+01,-4.528046523959648795e+01,-5.272363652022164615e+01,-4.285272093199971977e+01,-3.054992310215165219e+01,-5.049173463673424322e+01,-4.500597082275042737e+01,-3.988099048407692493e+01,-3.387615600280298622e+01,-4.082210995358845906e+01,-4.481670216509764515e+01,-4.588277721594795366e+01
-3.500829191556437081e+01,-2.376313410111669455e+01,-2.005250825905850220e+01,-2.057055405863984987e+01,-2.326757777275996375e+01,-3.680555892805283946e+01,-4.067029194249893465e+01,-4.905392397661244530e+01,-4.327400168733862529e+01,-5.116299458111647880e+01,-3.932535319026835197e+01,-4.381742974322888529e+01,-4.742260945580120790e+01,-4.587604418900802017e+01,-4.277517384153489388e+01,-4.219608570333253539e+01,-4.817522391452361319e+01,-4.309318317983300517e+01,-4.935561062657183840e+01,-4.667835350155947793e+01,-5.009019096806802196e+01,-4.440943548091092197e+01,-3.633764240871347795e+01,-4.226837418963418003e+01,-3.428799562119658617e+01,-2.692742553935584127e+01,-3.065018754599126538e+01,-4.100920733468308299e+01,-4.751138431689557962e+01,-4.500359690050453310e+01
-1.279460551900655574e+01,-1.373579435173693142e+01,-1.946103037587703710e+01,-2.069043313214879021e+01,-2.087944633626768720e+01,-3.352922471435648788e+01,-4.529309418210057459e+01,-4.803413211250920511e+01,-4.826444671669549535e+01,-4.669562875209430075e+01,-3.835907710537726700e+01,-3.672688172026698794e+01,-4.777414098014546084e+01,-4.060812662811076734e+01,-3.909262372610827185e+01,-3.831590775681570449e+01,-3.948231584027958974e+01,-3.736158197985301399e+01,-4.172015938281818848e+01,-4.018223367106246258e+01,-4.192684364998510205e+01,-3.106391011309608530e+01,-2.831292549994823204e+01,-1.693227861525853228e+01,-1.199395093985510741e+01,-1.677520241655069810e+01,-1.990696860123935252e+01,-1.569995921997371369e+01,-2.020107179959880739e+01,-2.981952891836009911e+01
-8.567904975486413832e+00,-2.054411609069085287e+01,-3.573847645560599773e+01,-3.682589265039823800e+01,-3.439324598928043741e+01,-4.057943821616865421e+01,-4.405796657933056792e+01,-4.917045722663468155e+01,-4.970011492875589454e+01,-5.154961241037830888e+01,-3.263537231933038640e+01,-2.199177294943635630e+01,-3.239262711648256499e+01,-3.864030775687047026e+01,-3.569775110250223094e+01,-3.623019955580182483e+01,-3.827309546072343238e+01,-3.570264932583482675e+01,-2.498356012038081175e+01,-2.766539091919898397e+01,-2.941672641329334326e+01,-1.898540375611953834e+01,-8.464062745499960627e+00,-4.569649678165624174e+00,-7.341492115215549674e+00,-2.255343164912843434e+01,-1.983970019794764994e+01,-1.012911338547274021e+01,-1.047745136587826309e+01,-1.269752832081471894e+01
-1.363393802761545359e+01,-3.456206362850880254e+01,-4.561267117944988314e+01,-4.230774482173053030e+01,-4.583176495679946072e+01,-4.737592033220650478e+01,-4.503913741706240614e+01,-5.206321589289444773e+01,-4.673127104418095001e+01,-5.313681608651875621e+01,-2.895279006157874591e+01,-9.782977814076819101e+00,-1.184461593520553535e+01,-2.343314067247203525e+01,-3.206041567695853445e+01,-3.240153767544850894e+01,-2.197067850080110674e+01,-1.010998860419957168e+01,-6.051184895439772227e+00,-5.495463213656942791e+00,-4.815127006641032104e+00,-4.110241052572290776e+00,-1.833148538222113988e+00,-3.447784600249746756e+00,-1.202133014266571465e+01,-3.895955972336286521e+01,-2.093364555142798267e+01,-1.526464872707386178e+01,-1.192717874632917940e+01,-8.757588726849540706e+00
-2.725259429528077249e+01,-4.281125232754085630e+01,-4.196701326141756994e+01,-3.988638427799862285e+01,-4.572539252901605522e+01,-4.739978973513083815e+01,-5.152117684123729191e+01,-5.484600335021832507e+01,-5.684714066181474124e+01,-5.783079854263652209e+01,-2.899981177744228944e+01,-1.233255056846132547e+01,-5.870820558854213722e+00,-7.256167437626992012e+00,-1.168182564267691070e+01,-1.171666696113687145e+01,-8.147795888145118681e+00,-6.849547395357983959e+00,-6.763980539934497216e+00,-5.504134638973070537e+00,-4.798583420009772560e+00,-7.163063773351376007e+00,-1.033386007371806947e+01,-1.879896431607646434e+01,-3.164367132651323189e+01,-4.800067225158149142e+01,-2.330167326943448103e+01,-3.288732368000523110e+01,-3.016293248832860385e+01,-2.190407817239932697e+01
-3.743004456567321370e+01,-3.139186678571674349e+01,-1.687404224952378584e+01,-1.678972669194896383e+01,-2.191714276059233413e+01,-4.762990305477685382e+01,-5.349259943565051145e+01,-5.390357672685708224e+01,-5.133247881108654553e+01,-5.814376112393466656e+01,-3.168170427466476369e+01,-2.466596014608247600e+01,-9.555467031835735980e+00,-3.442577110736126489e+00,-2.343799656365703310e+00,-3.014782350506468589e+00,-5.776432850860651058e+00,-1.371120246058214498e+01,-2.021506258260930622e+01,-1.816543228636411200e+01,-1.711370452669579123e+01,-2.076387284255837073e+01,-2.475711939313081089e+01,-3.673796315686598035e+01,-4.177688840884331256e+01,-4.879954226371586401e+01,-2.384863534929298012e+01,-3.271932750707757265e+01,-4.536173136452578802e+01,-4.006578642405619917e+01
