-3.597579073294537011e+01,-4.406979278136466860e+01,-4.592859873171465779e+01,-4.335756316970973501e+01,-4.016948009672863407e+01,-4.183066983147826789e+01,-4.007914049329567518e+01,-4.370435846828121385e+01,-4.161347361750695484e+01,-4.378458759130752753e+01,-4.099162674926925121e+01,-4.745631515412101464e+01,-4.223763017476985482e+01,-4.162439094255748273e+01,-4.264894983635115722e+01,-4.032208366223120777e+01,-4.364902744554402148e+01,-4.268591765024536500e+01,-3.914397246683658693e+01,-4.393675193064278517e+01,-4.058252258150415770e+01,-4.208937883309862116e+01,-4.600836112553349722e+01,-4.222602092775047566e+01,-4.205877835921167929e+01,-4.620716240107053352e+01,-4.155561621790548799e+01,-4.439390227148523138e+01,-4.131967078824948203e+01,-3.904703963578430859e+01
-4.324925238785627357e+01,-4.481750871064615183e+01,-4.418958693832971818e+01,-4.020683230805167341e+01,-3.908635644567834788e+01,-3.715651860594845601e+01,-3.960893322133308203e+01,-4.161357487925532439e+01,-3.995296788598883353e+01,-4.288456893594341324e+01,-4.480631998048616538e+01,-4.001878233452891465e+01,-3.744822228214435000e+01,-4.212917755715334067e+01,-4.803583851530304827e+01,-4.024944210527304733e+01,-4.363842312766573173e+01,-4.381850488499007668e+01,-4.267555731056488355e+01,-3.990776356464454011e+01,-3.991298267043783454e+01,-4.021098425441442714e+01,-3.436973516271346796e+01,-4.094821888303333424e+01,-4.267799941713911949e+01,-3.537749896682012718e+01,-3.729614455816236784e+01,-3.884166850051813213e+01,-3.678520706997587553e+01,-3.842284708525998838e+01
-4.282656906857997114e+01,-4.286134541389574792e+01,-4.233149987200092568e+01,-4.080572983597647152e+01,-4.073714397487047023e+01,-3.992299024771108407e+01,-3.716916864943275556e+01,-4.013548726869228034e+01,-4.000201435381602977e+01,-4.284152233033285029e+01,-4.615097905221899310e+01,-4.097725563186144626e+01,-3.752691509871902298e+01,-3.881463658674857697e+01,-4.699694299074266723e+01,-4.515958632291422958e+01,-4.103620671143647058e+01,-4.008171927509165045e+01,-4.300518331442980013e+01,-3.787753799965913259e+01,-4.086721777245299592e+01,-4.334192400172631920e+01,-3.270376450852660355e+01,-4.441932728302190725e+01,-3.964037214207932180e+01,-3.542930047052757914e+01,-3.377050385316119474e+01,-3.899744671790480055e+01,-3.755590351102078017e+01,-3.628864656031561964e+01
-4.487702483001539377e+01,-4.541410411829795635e+01,-3.082048595200857477e+01,-3.161385743357917733e+01,-3.577982859516155401e+01,-4.262377361078245741e+01,-3.828045865271980830e+01,-4.405559664780797391e+01,-4.821246499313168243e+01,-4.679966099290089687e+01,-4.451262885269857605e+01,-4.851675275773958873e+01,-4.446857013704716621e+01,-4.392585196617372389e+01,-4.351752936087868306e+01,-4.303340415582229639e+01,-4.857037837247612799e+01,-4.669234933045013491e+01,-4.917456917421749552e+01,-4.720357957058261889e+01,-5.387607632980515859e+01,-4.466475648544100352e+01,-3.031640480190192832e+01,-5.175331833225082789e+01,-4.723753358708067651e+01,-3.819100893374399419e+01,-3.446665074372977955e+01,-3.863026716353265044e+01,-4.301274373404228157e+01,-4.269027483946949530e+01
-3.549808687189306511e+01,-2.502661180623802650e+01,-2.169461029073888625e+01,-2.171212990136580956e+01,-2.397690090938171181e+01,-3.629364888274081835e+01,-4.008844653840053951e+01,-4.913595782622441277e+01,-4.360097094692703479e+01,-5.129762484923222132e+01,-3.765187551879102301e+01,-4.363234216895307327e+01,-4.612783345599835627e+01,-4.643490610396004570e+01,-4.452633744578099595e+01,-4.119727606390081576e+01,-4.915783320766121278e+01,-4.258235822352763478e+01,-4.858262113145529781e+01,-4.750382021585568992e+01,-4.885149441770565204e+01,-4.415050024616917312e+01,-3.723820904573615564e+01,-3.986183345293531488e+01,-3.189642603164516999e+01,-2.753128335104992530e+01,-2.905815887636690320e+01,-4.186519547580076051e+01,-4.818903869726815969e+01,-4.551766450586593749e+01
-1.307406804970366210e+01,-1.344106025599223031e+01,-1.736870685377804335e+01,-1.990650443924826263e+01,-1.916638197730383553e+01,-3.162738399356836894e+01,-4.233990109212998476e+01,-4.993373852253974832e+01,-4.862194747397389705e+01,-4.726362708856720474e+01,-3.807439123533627878e+01,-3.593879404818075329e+01,-4.612389974933582693e+01,-4.203992762275216677e+01,-3.625692727273644778e+01,-3.910304581853937123e+01,-3.992514845315378125e+01,-3.658596063385571284e+01,-4.086370014306512388e+01,-4.209994794304476784e+01,-4.040420130301907164e+01,-3.244876826756510724e+01,-3.029505009476151045e+01,-1.898211649871248596e+01,-1.179022722816220714e+01,-1.800187179306861651e+01,-1.913566864912249343e+01,-1.251185432779105966e+01,-2.173803553116327336e+01,-3.037673315635275983e+01
-1.096503727270401995e+01,-1.935781654404300411e+01,-3.394150925674214392e+01,-3.371374688008676657e+01,-3.589013943599249501e+01,-3.958474232802743131e+01,-4.575028837022855299e+01,-4.842047180640822290e+01,-4.880247890071232320e+01,-5.013219279056475841e+01,-3.365933733914774706e+01,-2.191213646217799393e+01,-3.431719829301788138e+01,-3.803669603292555479e+01,-3.600765384023102200e+01,-3.454497885425977444e+01,-3.992790742156262951e+01,-3.455371109925591355e+01,-2.641247508200844507e+01,-2.885880062089916365e+01,-3.008853813469270833e+01,-1.871365713219537597e+01,-9.340655383152236979e+00,-6.467261879678109615e+00,-7.940358921215088017e+00,-2.296567593015262432e+01,-2.307137276080387522e+01,-1.059792787430845884e+01,-1.189737418523141166e+01,-1.458792906702867853e+01
-1.572027208956206223e+01,-3.329619844643215743e+01,-4.519588659099176908e+01,-3.970885585117819971e+01,-4.397106405557834563e+01,-4.634622492035601482e+01,-4.395412007502560670e+01,-5.568271484445467934e+01,-4.300487870905563170e+01,-5.257628338522097522e+01,-2.876827357717085576e+01,-1.086709144301572216e+01,-1.324706483159157422e+01,-2.314333291269593218e+01,-3.280636738203579483e+01,-3.045981994279099325e+01,-2.381116043596413689e+01,-1.222076389403221164e+01,-8.850805609277303532e+00,-5.701018291483725520e+00,-6.104360193433778115e+00,-4.028631281053472790e+00,-1.900152291490919909e+00,6.755546425522984677e-01,-1.092191301335695108e+01,-4.105065981505344297e+01,-2.220939729953289188e+01,-1.423175532105500984e+01,-1.184104580882097579e+01,-1.008395054242672195e+01
-2.613450444361300740e+01,-4.512776663640153174e+01,-4.056781033846295514e+01,-3.994809024659846131e+01,-4.605839387314836131e+01,-4.704985248220734206e+01,-5.093360562681814230e+01,-5.447004866635434439e+01,-5.717895077463172981e+01,-5.776468434690891485e+01,-2.921974886572940378e+01,-1.361668230911965871e+01,-4.998941332377104807e+00,-6.188429913117857950e+00,-1.498290651309536337e+01,-1.221364347201599543e+01,-6.072496236250956692e+00,-8.785307213027039097e+00,-6.551650176903303091e+00,-4.606724407162866797e+00,-5.309931234785505438e+00,-7.440006156582374075e+00,-8.659988444949386022e+00,-1.967743880690296265e+01,-3.260102178056491340e+01,-4.743551332816848287e+01,-2.375695839336641413e+01,-3.227098968892865116e+01,-3.138028532365686019e+01,-2.226996874619383249e+01
-3.733055460834369654e+01,-3.075802680769151465e+01,-1.532926112851897926e+01,-1.797331540703850550e+01,-1.984041928972973068e+01,-4.770164891878780367e+01,-5.457061941311232545e+01,-5.364818466235821859e+01,-4.969799879268703080e+01,-5.735119336903403564e+01,-3.210151526644156661e+01,-2.354687135355042926e+01,-9.383490365246213827e+00,-3.612951691732985360e+00,-1.437766041098107239e+00,-2.761638010916712460e+00,-6.636264071113941121e+00,-1.536165479083411611e+01,-1.814449396343707832e+01,-1.875358835191158491e+01,-1.781019656484821923e+01,-2.060086165506401557e+01,-2.577214098399915088e+01,-3.730308218544809762e+01,-4.142044168304853713e+01,-5.298229213853200292e+01,-2.595986863960984081e+01,-3.245199296048275528e+01,-4.520602441591590548e+01,-4.203452611205383960e+01
-3.555499548100234364e+01,-1.525083830823463593e+01,-1.053061336114746460e+01,-1.338514152747762509e+01,-1.805076268743958323e+01,-3.639571301538115478e+01,-4.893525309640943277e+01,-5.077886650637938004e+01,-5.364313551189613349e+01,-6.125064190260402341e+01,-3.794969219218864964e+01,-3.546442605445204777e+01,-2.808461206070692739e+01,-1.760647991158553083e+01,-7.339815458717112939e+00,-1.114779630312851566e+01,-1.809651326749484213e+01,-3.237823646308346071e+01,-4.131464408599033789e+01,-4.116922782387744206e+01,-4.570220147907510722e+01,-2.913812490757358020e+01,-3.313778207777649243e+01,-4.354825875001638735e+01,-4.882942295117290854e+01,-3.933517839010100658e+01,-2.589154106854881121e+01,-2.978561043904628747e+01,-4.294230239474482858e+01,-4.398106679850579326e+01
-2.211748364410755130e+01,-8.866219358512646309e+00,-1.436833926663048189e+01,-2.128413184624234944e+01,-2.082302944304738901e+01,-3.630098047977747910e+01,-5.100419650491078727e+01,-5.089325861607427726e+01,-5.095713981005969373e+01,-6.386972442258655747e+01,-4.104260207809218031e+01,-3.835633513739640676e+01,-4.518204082991482551e+01,-3.623924517754105068e+01,-3.656313386011062505e+01,-3.088162238195966935e+01,-3.158923251893104833e+01,-4.161860444190008224e+01,-4.380354406986820237e+01,-4.297367534129104882e+01,-4.593131317060903740e+01,-3.506143186467996031e+01,-3.245957937465044552e+01,-4.608821551748670942e+01,-3.628367892982704035e+01,-3.003121700127285365e+01,-2.381281367903089219e+01,-3.054266639491920898e+01,-4.080671932327177132e+01,-4.429177415982266552e+01
-1.469393477531652259e+01,-1.370716216131872045e+01,-2.728626948761790416e+01,-3.510651417519910922e+01,-3.426254448621819648e+01,-5.008984794587279055e+01,-4.839708858438327610e+01,-5.549821774126852603e+01,-6.106070840110032805e+01,-5.963127980696058472e+01,-4.866242491247140833e+01,-4.594697186807253786e+01,-5.599428904559249531e+01,-4.129352254473914741e+01,-3.483321002160279534e+01,-3.301853339005459986e+01,-3.478079040816440681e+01,-3.781878173444424363e+01,-4.722903737532020330e+01,-4.645070126491800266e+01,-5.474958783027221898e+01,-4.620822350216542418e+01,-3.034012618669455819e+01,-4.195900264829533199e+01,-2.657422999478157877e+01,-3.788488733563583821e+01,-2.619360444507364605e+01,-1.851039263304095783e+01,-2.913158304772866103e+01,-3.674022950697451506e+01
-1.583456325230722506e+01,-2.623850159619902556e+01,-3.849941129842581233e+01,-3.149246000319702432e+01,-3.966081765876609921e+01,-5.248986000408122266e+01,-5.209743436973945307e+01,-5.650761532681724475e+01,-5.697525784336857413e+01,-6.446799952691188196e+01,-4.503612694836105135e+01,-3.972362777634440789e+01,-4.887501605156698048e+01,-4.291921889404618895e+01,-4.029043546658723329e+01,-3.763131611052435233e+01,-3.926907667833984306e+01,-3.826531307998347842e+01,-4.061581320298896003e+01,-4.770713251789025833e+01,-5.113096743364476282e+01,-4.273649457840648580e+01,-3.450659436233026156e+01,-2.550327420594896921e+01,-2.517159282763471850e+01,-5.321951233029805195e+01,-2.396498771068210587e+01,-7.995127965132874159e+00,-1.204494510864958201e+01,-2.014806524055845927e+01
