-4.164526748657226562e+01,-4.269994354248046875e+01,-4.001739501953125000e+01,-3.702825164794921875e+01,-4.435238647460937500e+01,-4.018412017822265625e+01,-4.100439453125000000e+01,-3.568628692626953125e+01,-3.917241287231445312e+01,-4.382481384277343750e+01,-4.229373931884765625e+01,-4.323378753662109375e+01,-4.082830047607421875e+01,-3.996063995361328125e+01,-4.237218856811523438e+01,-4.320639038085937500e+01,-4.598442077636718750e+01,-4.004671859741210938e+01,-3.960227203369140625e+01,-4.006726074218750000e+01,-3.332216262817382812e+01,-4.215661239624023438e+01,-4.226762390136718750e+01,-4.093874359130859375e+01,-3.701564788818359375e+01,-4.367091751098632812e+01,-3.935370635986328125e+01,-4.404584503173828125e+01,-4.354993438720703125e+01,-4.045796203613281250e+01,-4.096144104003906250e+01,-4.418385314941406250e+01,-4.480056762695312500e+01,-4.066481018066406250e+01,-3.991928863525390625e+01,-4.294296646118164062e+01,-4.373736190795898438e+01,-4.256493377685546875e+01,-4.265350341796875000e+01,-3.954287338256835938e+01,-3.985351943969726562e+01,-4.419238281250000000e+01,-4.187825393676757812e+01,-4.380948638916015625e+01,-4.185353088378906250e+01,-4.255310821533203125e+01,-3.988607025146484375e+01,-4.223639297485351562e+01,-4.245056915283203125e+01,-4.328867340087890625e+01,-4.210849761962890625e+01,-4.460742950439453125e+01,-4.181531143188476562e+01,-4.283264541625976562e+01,-4.212786102294921875e+01,-4.045774078369140625e+01,-4.269097900390625000e+01,-4.055106353759765625e+01,-4.127340698242187500e+01,-4.246369934082031250e+01,-4.152590942382812500e+01,-4.211994171142578125e+01,-4.307767868041992188e+01,-4.293937683105468750e+01,-4.422589111328125000e+01,-4.452954483032226562e+01,-4.156338500976562500e+01,-4.195507812500000000e+01,-4.232526397705078125e+01,-4.109580993652343750e+01,-4.109024810791015625e+01,-4.170923233032226562e+01,-4.472745513916015625e+01,-4.114695739746093750e+01,-4.120374298095703125e+01,-4.040550231933593750e+01,-4.266236114501953125e+01,-3.934959411621093750e+01,-4.417476654052734375e+01,-4.135823059082031250e+01,-4.395198822021484375e+01,-4.396470642089843750e+01,-4.300267028808593750e+01,-4.241399002075195312e+01,-4.448305511474609375e+01,-4.101826858520507812e+01,-4.571047592163085938e+01,-4.179915237426757812e+01,-4.169625091552734375e+01,-4.255272293090820312e+01,-4.046103286743164062e+01,-3.827049636840820312e+01,-4.169601058959960938e+01,-4.274025344848632812e+01,-4.179027938842773438e+01,-4.339395904541015625e+01,-4.065707778930664062e+01,-4.080875015258789062e+01,-4.259050750732421875e+01,-4.211101150512695312e+01,-4.217938613891601562e+01,-4.350221252441406250e+01,-4.135723876953125000e+01,-4.270330810546875000e+01,-4.343956756591796875e+01,-4.003169250488281250e+01,-4.317537689208984375e+01,-4.087037658691406250e+01,-4.312695312500000000e+01,-4.284875869750976562e+01,-4.110800933837890625e+01,-4.320614624023437500e+01,-4.084255218505859375e+01,-4.172327041625976562e+01,-4.133911514282226562e+01,-4.409680938720703125e+01,-4.169207000732421875e+01,-4.343300628662109375e+01,-4.255863189697265625e+01,-4.145000457763671875e+01,-4.335007476806640625e+01,-4.212677764892578125e+01,-4.340504837036132812e+01,-3.939732742309570312e+01,-3.809032821655273438e+01,-3.992459487915039062e+01,-3.960811614990234375e+01,-4.172709655761718750e+01,-4.302471160888671875e+01,-4.233501815795898438e+01,-4.369615936279296875e+01,-4.202659988403320312e+01,-4.346091461181640625e+01,-4.278468322753906250e+01,-4.297687530517578125e+01,-4.218661880493164062e+01,-4.416413879394531250e+01,-3.913634872436523438e+01,-3.840166473388671875e+01,-4.378884124755859375e+01,-3.997654342651367188e+01,-4.298181915283203125e+01,-4.284477996826171875e+01,-4.295175170898437500e+01,-4.444902038574218750e+01,-4.232458496093750000e+01,-4.329226684570312500e+01,-4.140855026245117188e+01,-4.206386566162109375e+01,-4.309907531738281250e+01,-4.120242691040039062e+01,-4.532648849487304688e+01,-4.186930465698242188e+01,-4.476004028320312500e+01,-4.089098358154296875e+01,-4.389710617065429688e+01,-4.231602478027343750e+01,-4.187729644775390625e+01,-4.363467407226562500e+01,-4.177152252197265625e+01,-4.317137145996093750e+01,-4.304982757568359375e+01,-4.103542327880859375e+01,-4.022740936279296875e+01,-4.281683731079101562e+01,-4.271783065795898438e+01,-4.327198028564453125e+01,-4.299132537841796875e+01,-4.366162872314453125e+01,-4.111562347412109375e+01,-4.288634490966796875e+01,-4.208941268920898438e+01,-4.121767807006835938e+01,-4.322083663940429688e+01,-4.201496887207031250e+01,-4.062660217285156250e+01,-4.356634902954101562e+01,-4.293857955932617188e+01,-4.064733886718750000e+01,-4.012635040283203125e+01,-4.325992584228515625e+01,-4.272777557373046875e+01,-4.300237655639648438e+01,-4.297996520996093750e+01,-4.263241958618164062e+01,-4.170662689208984375e+01,-4.228004074096679688e+01,-4.433855438232421875e+01,-4.145539855957031250e+01,-4.368802261352539062e+01,-4.014749145507812500e+01,-4.501818084716796875e+01,-3.997732543945312500e+01,-4.485441589355468750e+01,-4.246697235107421875e+01,-4.323670196533203125e+01,-4.326162719726562500e+01,-4.357588577270507812e+01,-4.328448486328125000e+01,-4.397510910034179688e+01,-4.429538726806640625e+01,-4.049291992187500000e+01,-4.325991058349609375e+01,-4.156941986083984375e+01,-4.168767929077148438e+01,-4.050838470458984375e+01,-4.222207260131835938e+01,-4.434400177001953125e+01,-4.178746414184570312e+01,-4.245606994628906250e+01,-4.232439804077148438e+01,-4.230764389038085938e+01,-4.206706619262695312e+01,-4.426809310913085938e+01,-4.292871856689453125e+01,-4.141687774658203125e+01,-4.091759490966796875e+01,-4.348039245605468750e+01,-4.299277496337890625e+01,-4.320533752441406250e+01,-4.130404663085937500e+01,-4.495070266723632812e+01,-4.141161346435546875e+01,-4.498305511474609375e+01,-4.103252029418945312e+01,-4.315884399414062500e+01,-4.292764282226562500e+01,-4.010671997070312500e+01,-4.258437728881835938e+01,-4.183636474609375000e+01,-4.054740142822265625e+01,-4.216280746459960938e+01,-4.108010864257812500e+01,-4.131897735595703125e+01,-4.104131698608398438e+01,-4.572425842285156250e+01,-4.081098175048828125e+01,-4.211556243896484375e+01,-4.159732818603515625e+01,-3.954347229003906250e+01,-4.294337081909179688e+01,-4.038375854492187500e+01,-4.452769851684570312e+01,-4.304543685913085938e+01,-4.070984268188476562e+01,-4.454827117919921875e+01,-4.130634689331054688e+01,-4.446888732910156250e+01,-4.137536621093750000e+01,-4.170192718505859375e+01,-4.540936279296875000e+01,-4.090626525878906250e+01,-4.324585723876953125e+01,-4.204373168945312500e+01,-4.169018554687500000e+01,-4.198271560668945312e+01,-4.074012756347656250e+01,-4.359944915771484375e+01,-4.197087478637695312e+01,-4.152906417846679688e+01,-4.132493209838867188e+01,-4.232362747192382812e+01,-4.132355499267578125e+01,-4.213037872314453125e+01,-4.162176513671875000e+01,-3.896236801147460938e+01,-3.575943374633789062e+01,-4.136927795410156250e+01,-4.362666702270507812e+01,-4.162920761108398438e+01,-4.410038375854492188e+01,-4.033172607421875000e+01,-4.318420028686523438e+01,-4.239238357543945312e+01,-4.489314270019531250e+01,-3.950878906250000000e+01,-4.117448806762695312e+01,-4.262781143188476562e+01,-4.182653045654296875e+01,-4.358610153198242188e+01,-4.319080352783203125e+01,-4.215895080566406250e+01,-4.385918045043945312e+01,-4.401060485839843750e+01,-4.210033035278320312e+01,-4.349111938476562500e+01,-3.998127746582031250e+01,-4.320228195190429688e+01,-4.090274810791015625e+01,-4.136765289306640625e+01,-4.078060150146484375e+01,-4.339242553710937500e+01,-3.923750305175781250e+01,-4.328803634643554688e+01,-4.233886718750000000e+01,-4.487310028076171875e+01,-4.186035919189453125e+01,-4.264527511596679688e+01,-4.505547332763671875e+01,-4.088799285888671875e+01,-4.239879989624023438e+01,-3.958444213867187500e+01,-4.346694183349609375e+01,-4.304270172119140625e+01,-4.218144989013671875e+01,-4.395667648315429688e+01,-3.651578903198242188e+01,-4.244934844970703125e+01,-4.215235519409179688e+01,-4.245334625244140625e+01,-4.257251358032226562e+01,-4.172988128662109375e+01,-4.028791809082031250e+01,-4.036177825927734375e+01,-4.536759567260742188e+01,-4.127043533325195312e+01,-4.050959777832031250e+01,-4.054423522949218750e+01,-4.268472290039062500e+01,-4.269181823730468750e+01,-4.088474273681640625e+01,-4.392387390136718750e+01,-4.149838256835937500e+01,-4.298506164550781250e+01,-4.040910720825195312e+01,-4.376520538330078125e+01,-3.833561706542968750e+01,-4.151224899291992188e+01,-4.106068420410156250e+01,-4.308764266967773438e+01,-3.999285888671875000e+01,-4.146092224121093750e+01,-4.120832443237304688e+01,-4.436867904663085938e+01,-4.191639328002929688e+01,-4.326993179321289062e+01,-4.215592956542968750e+01,-4.258674621582031250e+01,-4.319252014160156250e+01,-4.160778808593750000e+01,-4.133739089965820312e+01,-4.254694747924804688e+01,-4.170677947998046875e+01,-4.507526779174804688e+01,-4.113299179077148438e+01,-4.099800109863281250e+01,-4.274048995971679688e+01,-4.371148681640625000e+01,-4.204334640502929688e+01,-4.168901443481445312e+01,-4.216779708862304688e+01,-4.171670913696289062e+01,-4.099605941772460938e+01,-4.111417007446289062e+01,-4.200595855712890625e+01,-4.369972991943359375e+01,-4.263626480102539062e+01,-4.050884628295898438e+01,-4.070019531250000000e+01,-4.374531555175781250e+01,-4.194028854370117188e+01,-4.347278594970703125e+01,-4.138154983520507812e+01,-4.310547637939453125e+01,-4.131270217895507812e+01,-4.060575866699218750e+01,-4.249680328369140625e+01,-4.076078796386718750e+01,-4.177397155761718750e+01,-4.092076110839843750e+01,-4.264413452148437500e+01,-4.297810363769531250e+01,-4.268447875976562500e+01,-4.371854400634765625e+01,-4.218562316894531250e+01,-4.261225128173828125e+01,-4.505699157714843750e+01,-4.005315399169921875e+01,-4.192365264892578125e+01,-4.236934661865234375e+01,-4.109145355224609375e+01,-4.345183563232421875e+01,-4.283543395996093750e+01,-4.204473876953125000e+01,-4.228966522216796875e+01,-4.045076751708984375e+01,-4.220736694335937500e+01,-4.276475524902343750e+01,-4.174540328979492188e+01,-4.294845962524414062e+01,-4.103905487060546875e+01,-4.410511779785156250e+01,-4.320891571044921875e+01,-3.982102203369140625e+01,-3.736531066894531250e+01,-4.289784240722656250e+01,-4.115525817871093750e+01,-4.350519561767578125e+01,-4.125949096679687500e+01,-4.277822875976562500e+01,-4.233785247802734375e+01,-4.301475524902343750e+01,-4.434966659545898438e+01,-4.186573791503906250e+01,-4.441801452636718750e+01,-4.068708419799804688e+01,-4.105512237548828125e+01,-4.281043624877929688e+01,-4.199109649658203125e+01,-4.397964096069335938e+01,-4.254488754272460938e+01,-4.492586517333984375e+01,-4.235670852661132812e+01,-4.232978439331054688e+01,-4.494770812988281250e+01,-4.220248413085937500e+01,-4.237128448486328125e+01,-4.146699905395507812e+01,-4.312728118896484375e+01,-4.130192565917968750e+01,-4.391918182373046875e+01,-4.190556716918945312e+01,-4.431343078613281250e+01,-3.950047683715820312e+01,-3.512286376953125000e+01,-4.355031204223632812e+01,-4.024800491333007812e+01,-4.252656936645507812e+01,-3.775701141357421875e+01,-3.553845214843750000e+01,-4.079122161865234375e+01,-4.319750976562500000e+01,-4.478776931762695312e+01,-4.095749664306640625e+01,-4.107081604003906250e+01,-4.044206619262695312e+01,-4.237184524536132812e+01,-4.104448699951171875e+01,-4.242263793945312500e+01,-4.274901580810546875e+01,-3.975631713867187500e+01,-3.993428421020507812e+01,-4.368828964233398438e+01,-4.442843627929687500e+01,-4.270585250854492188e+01,-4.260857391357421875e+01,-4.078899765014648438e+01,-4.532024002075195312e+01,-4.398394775390625000e+01,-4.356019210815429688e+01,-4.102631378173828125e+01,-4.363001251220703125e+01,-4.249626922607421875e+01,-4.416598892211914062e+01,-4.191266632080078125e+01,-4.424656677246093750e+01,-4.290562438964843750e+01,-4.193891143798828125e+01,-4.343981170654296875e+01,-4.173709106445312500e+01,-4.423349380493164062e+01,-4.061085510253906250e+01,-4.049028015136718750e+01,-4.102505493164062500e+01,-3.984020233154296875e+01,-4.462385177612304688e+01,-4.262469863891601562e+01,-4.178340530395507812e+01,-4.276734161376953125e+01,-4.097233200073242188e+01,-4.184416961669921875e+01,-4.034352111816406250e+01,-4.171360778808593750e+01,-4.273205184936523438e+01,-4.253549194335937500e+01,-4.338206863403320312e+01,-4.266149139404296875e+01,-3.959876251220703125e+01,-4.224589157104492188e+01,-4.398733520507812500e+01,-4.177503967285156250e+01,-4.195544433593750000e+01,-4.194271850585937500e+01,-4.265442657470703125e+01,-4.151867675781250000e+01,-3.997505569458007812e+01,-4.134048461914062500e+01,-4.378200531005859375e+01,-4.136672973632812500e+01,-4.342720031738281250e+01,-4.403005981445312500e+01,-4.174288177490234375e+01,-4.347999954223632812e+01,-4.378034210205078125e+01,-4.259948730468750000e+01,-4.255249404907226562e+01,-4.003077697753906250e+01,-4.104468536376953125e+01,-4.359832000732421875e+01,-4.476516723632812500e+01,-4.009773254394531250e+01,-3.449130249023437500e+01,-4.216212081909179688e+01,-3.881378936767578125e+01,-4.315251159667968750e+01,-4.002825164794921875e+01,-4.173545837402343750e+01,-3.987210083007812500e+01,-4.096154022216796875e+01,-4.296543121337890625e+01,-4.197535705566406250e+01,-4.169731903076171875e+01,-4.170619201660156250e+01,-3.964138412475585938e+01,-4.065667724609375000e+01,-4.486693191528320312e+01,-4.208508300781250000e+01,-4.147166442871093750e+01,-4.470975494384765625e+01,-4.216442108154296875e+01,-4.114226150512695312e+01,-4.049053192138671875e+01,-4.274630737304687500e+01,-4.077851486206054688e+01,-4.298639678955078125e+01,-4.356013107299804688e+01,-4.536217880249023438e+01,-4.137699508666992188e+01,-4.273194122314453125e+01,-4.235971069335937500e+01,-4.336671829223632812e+01,-4.284155273437500000e+01,-4.159177780151367188e+01,-4.195789337158203125e+01,-4.345458221435546875e+01,-4.306224441528320312e+01,-4.228616333007812500e+01,-4.626697921752929688e+01,-4.096007537841796875e+01,-4.317926025390625000e+01,-4.338883590698242188e+01,-4.002141189575195312e+01,-4.243110275268554688e+01,-4.142243194580078125e+01,-4.286166000366210938e+01,-4.340914154052734375e+01,-4.169616699218750000e+01,-4.131488800048828125e+01,-4.186796569824218750e+01,-4.102941894531250000e+01,-4.194475936889648438e+01,-4.255075073242187500e+01,-4.090152740478515625e+01,-4.370459747314453125e+01,-4.297311401367187500e+01,-4.373093795776367188e+01,-4.267970275878906250e+01,-4.130102920532226562e+01,-4.135779190063476562e+01,-4.208003234863281250e+01,-4.189730072021484375e+01,-4.149616241455078125e+01,-4.346573257446289062e+01,-4.180025863647460938e+01,-4.743977355957031250e+01,-4.206533813476562500e+01,-4.546646881103515625e+01,-3.992325973510742188e+01,-4.428157806396484375e+01,-4.109101104736328125e+01,-4.188512039184570312e+01,-4.247973632812500000e+01,-4.252188110351562500e+01,-4.524909973144531250e+01,-4.157412338256835938e+01,-4.411156845092773438e+01,-4.328596878051757812e+01,-4.155476379394531250e+01,-4.139519500732421875e+01,-4.194696044921875000e+01,-4.166233062744140625e+01,-4.191336822509765625e+01,-4.044490432739257812e+01,-3.787609863281250000e+01,-3.372805786132812500e+01,-4.660353851318359375e+01,-4.163984680175781250e+01,-4.438385772705078125e+01,-3.931057739257812500e+01,-4.223047256469726562e+01,-4.175324249267578125e+01,-4.166600036621093750e+01,-4.161534500122070312e+01,-4.217396545410156250e+01,-4.092145919799804688e+01,-4.254108428955078125e+01,-4.133642196655273438e+01,-4.129972839355468750e+01,-4.556423568725585938e+01,-4.024300384521484375e+01,-4.181627655029296875e+01,-4.160385894775390625e+01,-3.850216674804687500e+01,-4.183528900146484375e+01,-4.244820022583007812e+01,-4.078469085693359375e+01,-4.223107147216796875e+01,-4.423172760009765625e+01,-3.971844482421875000e+01,-4.211027908325195312e+01,-4.190620803833007812e+01,-4.102958679199218750e+01,-4.249816131591796875e+01,-4.388745880126953125e+01,-3.980890274047851562e+01,-3.530853271484375000e+01,-4.038166809082031250e+01,-4.213147735595703125e+01,-4.243035125732421875e+01,-4.146928787231445312e+01,-4.248093795776367188e+01,-4.297767257690429688e+01,-4.248215484619140625e+01,-4.343238830566406250e+01,-4.220843505859375000e+01,-4.208780288696289062e+01,-4.190399551391601562e+01,-4.351692199707031250e+01,-3.678529357910156250e+01,-4.052447128295898438e+01,-3.964213180541992188e+01,-4.150817108154296875e+01,-4.305516815185546875e+01,-4.177457809448242188e+01,-4.196555709838867188e+01,-4.134886932373046875e+01,-4.258343505859375000e+01,-4.397121429443359375e+01,-4.411301422119140625e+01,-4.298297119140625000e+01,-4.325843429565429688e+01,-4.176284790039062500e+01,-4.361029052734375000e+01,-4.063420104980468750e+01,-4.162164688110351562e+01,-4.172307586669921875e+01,-4.077999114990234375e+01,-4.364264678955078125e+01,-4.209638214111328125e+01,-4.288175201416015625e+01,-4.247633361816406250e+01,-4.232969284057617188e+01,-4.281014251708984375e+01,-4.120907592773437500e+01,-4.423445129394531250e+01,-4.143653106689453125e+01,-4.213755798339843750e+01,-4.342289733886718750e+01,-4.225391769409179688e+01,-4.181923675537109375e+01,-4.305877685546875000e+01,-4.197490310668945312e+01,-4.185909652709960938e+01,-4.312663269042968750e+01,-4.203081512451171875e+01,-4.144746017456054688e+01,-4.060743713378906250e+01,-4.212804794311523438e+01,-4.172232055664062500e+01,-4.155179977416992188e+01,-4.256373596191406250e+01,-4.237818908691406250e+01,-4.279615783691406250e+01,-4.282191848754882812e+01,-4.254130554199218750e+01,-4.363153839111328125e+01,-4.208235168457031250e+01,-4.152243041992187500e+01,-4.128014373779296875e+01,-4.429994964599609375e+01,-4.350772094726562500e+01,-4.132551574707031250e+01,-4.065708923339843750e+01,-4.561180496215820312e+01,-4.019364166259765625e+01,-4.440943145751953125e+01,-3.971089172363281250e+01,-4.251037979125976562e+01,-4.038773345947265625e+01,-4.299748229980468750e+01,-4.017731475830078125e+01,-4.310290527343750000e+01,-4.197583770751953125e+01,-4.428538131713867188e+01,-4.299909973144531250e+01,-4.261390304565429688e+01,-4.259522628784179688e+01,-4.100225067138671875e+01,-4.362994003295898438e+01,-4.089569854736328125e+01,-4.419966506958007812e+01,-4.166574096679687500e+01,-4.222138595581054688e+01,-4.150336456298828125e+01,-4.325698089599609375e+01,-4.152637481689453125e+01,-4.220854187011718750e+01,-4.340573883056640625e+01,-4.244428634643554688e+01,-4.171433639526367188e+01,-4.257580947875976562e+01,-4.215070724487304688e+01,-4.599882125854492188e+01,-4.040864562988281250e+01,-4.512159729003906250e+01,-4.191404724121093750e+01,-4.171535110473632812e+01,-4.392404937744140625e+01,-4.199483489990234375e+01,-4.295639801025390625e+01,-4.050126647949218750e+01,-3.670276641845703125e+01,-3.668494415283203125e+01,-4.581492233276367188e+01,-4.205556869506835938e+01,-4.148116302490234375e+01,-3.843852996826171875e+01
